time	l.y0	l.y1	l.xmid	l.r	m.c	diffusion	objective_function	worker
2014-03-06 19:54:09	1	0.863478421661483	0.609723500640847	0.485462360370525	0.0782015804406622	0.706056879717307	-110.827631340843	0
2014-03-06 19:54:09	0.605718352872737	0.807972133949647	0.587851691965762	0.50348043109156	0.0934460215940029	0.606354818202921	-92.9463113123171	0
2014-03-06 19:54:09	1	0.681137948860197	0.571257105645093	0.50578640597962	0	0.693182873864514	-108.40074633435	0
2014-03-06 19:54:09	1	0.841660192387576	0.614030143844278	0.466248900246654	0.208473824980068	0.72096422849535	-102.748524466316	0
2014-03-06 19:54:09	0.987994724179675	0.58426985045862	0.527457957185981	0.42653527774718	0.280843545714204	0.629790679742554	-89.0968503113488	0
2014-03-06 19:54:09	1	0.923609616058986	0.594127610918564	0.477180573420502	0.0455320204894854	0.777870105967584	-115.649723280527	0
2014-03-06 19:54:09	1	0.863569856821384	0.553240544849183	0.411058679870071	0	0.599038299544301	-114.309079133738	0
2014-03-06 19:54:09	1	0.716019338261139	0.57468997964957	0.574884643536779	0.160285780076191	0.631809621777548	-99.9284524848212	0
2014-03-06 19:54:09	0.899415391108823	0.812897178077275	0.612711173293322	0.530801698695811	0	0.50830791944156	-107.738467853673	0
2014-03-06 19:54:09	0.997767706252718	0.936329179202974	0.576669880245139	0.528994170231701	0.320114770586414	0.695454740513778	-99.4276380204949	0
2014-03-06 19:54:09	0.777401705476511	0.821856390158524	0.464196960514533	0.590187354394917	0	0.727914717528999	-106.177044425034	0
2014-03-06 19:54:09	0.586137145953008	0.751327035117993	0.599527648621492	0.245264445364149	0.333333333333333	0.718347052310406	-81.7632060962795	0
2014-03-06 19:54:09	0.810335662087155	0.593063187035412	0.638713297509087	0.18445517193705	0	0.613933652371169	-98.2694961497714	0
2014-03-06 19:54:09	0.828977725138682	0.470818835467779	0.570298824561812	0.384327643263894	0.252688924395332	0.622872662620442	-82.9249189676273	0
2014-03-06 19:54:09	1	0.850528842520303	0.633495540272878	0.36676643803753	0.200742894853998	0.774734182137325	-104.034020800061	0
2014-03-06 19:54:09	1	1	0.399727684127356	0.47375898784412	0.352692385950551	0.662802495504575	-99.3988872853932	0
2014-03-06 19:54:09	1	0.6940707577457	0.599873452541189	0.52849781460702	0.0276503639590336	0.501159045197635	-105.184663447941	0
2014-03-06 19:54:09	0.775804058238303	0.744255441207296	0.416755032373082	0.401799741473318	0.0118580465708674	0.627066370995964	-101.665832494558	0
2014-03-06 19:54:09	1	0.625361644882979	0.85134506412382	0.414121156304736	0.25265124842783	0.618040926245988	-92.6986403910098	0
2014-03-06 19:54:09	1	0.999565542962499	0.540585437591643	0.440225554917782	0.0142902645443046	0.689536498235186	-119.38828742993	0
2014-03-06 19:54:09	1	1	0.271178172758315	0.571172895060072	0.233171664557871	0.791809023587564	-107.344343397373	0
2014-03-06 19:54:09	0.429078193943573	0.90350586958717	0.487475558978515	0.449765589054449	0.143814363084697	0.613571371081097	-87.3221541877751	0
2014-03-06 19:54:37	0.483872687859535	0.765796912022436	0.560580489804869	0.554796398704798	0	0.573151103888207	-91.5811155140461	0
2014-03-06 19:54:37	0.866778724836447	0.868552038827534	0.312155543125985	0.439170573977182	0.0444870537523287	0.874720853421437	-109.839645298393	0
2014-03-06 19:54:37	0.994247502392421	0.920315316698009	0.496133880995196	0.455399865268074	0.00600092030104721	0.583196717389828	-115.580710068459	0
2014-03-06 19:54:37	1	1	0.400122482012298	0.458931560077516	0.120612174840593	0.542204988127437	-111.160762759478	0
2014-03-06 19:54:37	1	0.924351914262658	0.20947355962047	0.592643761288664	0.281557403521811	0.603240256907241	-99.9291490057007	0
2014-03-06 19:54:37	0.948866656215807	0.954693644199392	0.442409120413283	0.465339058866571	0	0.531639365381505	-114.864029170794	0
2014-03-06 19:54:37	0.898347450638216	0.806638125378081	0.243343035075438	0.461184166044018	0.085235153854686	0.693240942347413	-104.494096057184	0
2014-03-06 19:54:37	0.958035461404893	0.949529152298259	0.453034994053231	0.41208743772244	0.0749105377668506	0.751754339606678	-112.99556114458	0
2014-03-06 19:54:37	1	1	0.330346852913047	0.484256651422974	0	0.621023737961368	-119.5279333814	0
2014-03-06 19:54:37	0.940547200491619	0.813405946241101	0	0.605775065749311	0.136005372623896	0.397716901211896	-98.9534425306543	0
2014-03-06 19:54:37	1	1	0.2066408222235	0.164824988898281	0.0213797584430217	0.677247419538741	-118.830029873731	0
2014-03-06 19:54:37	1	1	0.212002418929823	0.607706923326591	0	0.736178264304308	-120.78096938946	0
2014-03-06 19:54:37	1	0.769437199606191	0.111005420857649	0.505520950268796	0.346070045570675	0.807155628667076	-93.2364091540941	0
2014-03-06 19:54:37	1	0.770510973530324	0.118105358643229	0.529107064732794	0	0.832981879273334	-112.248502144387	0
2014-03-06 19:54:37	0.956585760850427	0.967492273527617	0.104591332826914	0.56229841555878	0.0373831491077107	0.763095085161335	-116.000643552988	0
2014-03-06 19:54:37	1	1	0.389902249496578	0.415070506427308	0	0.687029626962877	-120.267918954027	0
2014-03-06 19:54:37	0.903879818126524	0.848117102947955	0.186125006111717	0.689951229162092	0.0967600821628429	0.628100931386091	-104.745761134111	0
2014-03-06 19:54:37	0.99277459507329	0.887654215013964	0.0493491836059876	0.503116194318192	0.00603292808777841	0.645136265642311	-114.636343990433	0
2014-03-06 19:54:37	1	0.834346796328472	0.197760177041638	0.758276026970586	0	0.820375329448413	-114.652603105112	0
2014-03-06 19:54:37	0.828643026625222	0.962554239496369	0.336221587213163	0.715800809573103	0	0.675609977343665	-112.428695115244	0
2014-03-06 19:54:37	1	1	0.256454879861727	0.58821638462733	0	0.678050185118752	-120.171117291519	0
2014-03-06 19:54:37	1	0.912159056085593	0.456665766796454	0.562910766997284	0.177044783291556	0.629332666618771	-105.820986095678	0
2014-03-06 19:54:37	1	0.683446945293794	0.184656385310808	0.535660791861588	0.455867530440871	0.657250765469897	-84.3577984917819	0
2014-03-06 19:54:37	1	0.965870836663066	0.460396168971359	0.407677185539744	0	0.86478965182925	-120.745390460117	0
2014-03-06 19:54:37	1	0.942997080705326	0.00470518242616338	0.388651992801677	0	0.652580371312898	-117.613838958404	0
2014-03-06 19:54:37	1	0.815483285466706	0.338089923168687	0.444746264846543	0.0335417443293233	0.678411688354768	-111.089915663149	0
2014-03-06 19:54:37	0.916729528765851	0.89354021019771	0.0806562155442737	0.663440188642298	0	0.651010234806268	-112.841921039588	0
2014-03-06 19:54:37	1	0.985559592967627	0.172110914412752	0.65787494021263	0.404694276891724	0.717867124558581	-96.7794901205674	0
2014-03-06 19:54:37	0.656113651702607	0.775401269213253	0.278935501335739	0.816599191187237	0	0.889619581281485	-101.952414903065	0
2014-03-06 19:54:37	0.51096512109436	0.973161968106092	0.360792424682148	0.512450473280447	0.391661647584991	0.816311972324537	-83.7123890848262	0
2014-03-06 19:54:37	1	0.5510027771019	0.0596101364959172	0.0708504323932785	0	0.625734766044085	-103.175025706661	0
2014-03-06 19:54:37	0.971886581468652	0.666666666666667	0.174998584621162	0.4366536477017	0	0.578617567827002	-104.936237585443	0
2014-03-06 19:54:37	1	0.909277484493363	0.0962684965321138	0.561297454540505	0.255096152004311	0.750173386262267	-102.343079778578	0
2014-03-06 19:54:37	1	1	0.241973608047242	0.633988033505352	0.143587425554622	0.877347993537293	-113.361366379626	0
2014-03-06 19:54:37	1	1	0.12183485150222	0.708174507143343	0.0322320783418978	0.58881856353162	-117.137964962146	0
2014-03-06 19:54:37	0.755822207442689	0.799005113130301	0.186415750227941	0.508181984207067	0	0.634153311212855	-103.697347308415	0
2014-03-06 19:54:37	1	1	0.405438250829463	0.615075305815291	0.132181283767646	0.686407698721826	-112.179470268475	0
2014-03-06 19:54:37	1	1	0.273556796443689	0.628072818986762	0	0.746833794289742	-120.889649633945	0
2014-03-06 19:54:37	1	1	0.123820576231259	0.866269711147494	0.184629282486737	1	-111.989552266061	0
2014-03-06 19:54:37	0.940739204835097	0.856783700973088	0.493767691992883	0.651831995520236	0.248251145429073	0.658879353488276	-98.4064282202134	0
2014-03-06 19:55:05	0.658805906376757	0.830026730175672	0.587365699693663	0.570737464139563	0	0.738142997647918	-101.971602857142	0
2014-03-06 19:55:05	1	1	0.0852832986164669	0.591208563753649	0.00495766242505952	0.870407493898922	-121.75166631429	0
2014-03-06 19:55:05	0.999704390670925	0.847806840913279	0.476232549889736	0.580205959167143	0.0110843221625649	0.848098578996641	-115.393957404007	0
2014-03-06 19:55:05	1	1	0.343765728192976	0.363643116786841	0.0729671189590936	0.871744567812113	-117.566435577987	0
2014-03-06 19:55:05	1	0.998786417917681	0.270679828341747	0.45215244424485	0.147818879639234	0.744807937230188	-111.812467855423	0
2014-03-06 19:55:05	1	0.977560415059665	0.150755109959977	0.483148414357338	0	0.637217465913876	-118.833720877291	0
2014-03-06 19:55:05	0.921369982387676	0.898463341092073	0.167765446388363	0.339834885675709	0.0610752747649349	0.999950069575408	-112.881466106478	0
2014-03-06 19:55:05	0.963332003604539	1	0.118806454914401	0.486525991674944	0.0725651692170282	0.795742429150218	-115.653124228817	0
2014-03-06 19:55:05	1	1	0.194556378560522	0.409218575612332	0.00344619349410312	1	-122.95498615497	0
2014-03-06 19:55:05	0.925990012118245	0.98834269117274	0	0.297428030068575	0.0576110657366567	1	-116.655412690779	0
2014-03-06 19:55:05	1	1	0.0521833825817504	0.345849652114508	0.0113616453925292	0.664970191789496	-119.318587001388	0
2014-03-06 19:55:05	1	1	0	0.453527090253404	0	1	-123.1701780831	0
2014-03-06 19:55:05	1	0.938039750513609	0	0.317856844863731	0.0858810788758107	0.979045347252682	-115.305946376714	0
2014-03-06 19:55:05	1	0.803499001312803	0.358226386513865	0.436619678035119	0	0.878753994035902	-114.560079495486	0
2014-03-06 19:55:05	0.973501862746667	0.96156186233782	0	0.33835916224028	0	0.62783754194091	-117.187260422044	0
2014-03-06 19:55:05	1	1	0	0.260123131015056	0.00361468449571932	0.745725584392333	-120.652842768348	0
2014-03-06 19:55:05	1	0.965411817760324	0.356314684587119	0.429986142377444	0.00449158564449107	0.978433169807873	-121.396522437052	0
2014-03-06 19:55:05	1	0.901032228094396	0	0.254227298629245	0.00439492967762654	0.985438525835545	-118.901592965827	0
2014-03-06 19:55:05	1	1	0	0.253616000574263	0	1	-123.1701780831	0
2014-03-06 19:55:05	0.801129650895637	1	0.652610313510085	0.677944848766735	0	0.842070337672909	-113.68160454847	0
2014-03-06 19:55:05	1	1	0	0.271377981137512	0	1	-123.1701780831	0
2014-03-06 19:55:05	1	0.871088438613742	0.412053565313972	0.448753090010257	0.174423046743212	1	-107.972001720883	0
2014-03-06 19:55:05	1	0.675974185838451	0.00226017049708571	0.465818056982964	0.103998019495365	0.848325138489342	-102.459323556622	0
2014-03-06 19:55:05	1	0.969842615698176	0.30377464777905	0.387058559391676	0	1	-122.01556783531	0
2014-03-06 19:55:05	1	0.965741997882765	0	0.349079842025834	0	0.808419163860254	-120.127186416723	0
2014-03-06 19:55:05	1	0.950506972903414	0.332037584102655	0.466274919122735	0.0412133473741365	1	-118.732691459001	0
2014-03-06 19:55:05	0.983069454876526	0.90036238052391	0.146698797721883	0.333333333333333	0	0.85256779900055	-117.441552671416	0
2014-03-06 19:55:05	0.999529161444565	1	0.119238523337268	0.615100063295462	0.103661940674857	1	-116.785465121937	0
2014-03-06 19:55:05	0.980617559070901	0.764557330710777	0	0.449658134305907	0	0.908554426826294	-112.063844661516	0
2014-03-06 19:55:05	0.655998310501317	0.893215979638657	0.234929972791421	0.234832803205724	0.599064053917117	0.840627666050621	-79.6134611170724	0
2014-03-06 19:55:05	1	0.714678783858198	0.0671550770176488	0.14759770017243	0	1	-112.40950688454	0
2014-03-06 19:55:05	0.991255488865818	0.863177363870739	0.031563208607438	0.483782393807421	0	0.93066066908793	-116.675672107631	0
2014-03-06 19:55:05	1	0.947430664282168	0.428281367779516	0.481831236274497	0.238186263412695	0.746094095480103	-104.81342629594	0
2014-03-06 19:55:05	1	1	0.306814710066249	0.49366035736176	0.133704522279	1	-114.997471734685	0
2014-03-06 19:55:05	1	1	0	0.719226252827098	0.00110149868677061	0.917316402341242	-122.404210076769	0
2014-03-06 19:55:05	0.886969473099572	0.698929213500781	0.130304088355286	0.358015594026637	0	0.734149368112987	-105.323271380901	0
2014-03-06 19:55:05	1	1	0.294133931787924	0.432052267520149	0.127866587170997	0.639722879782269	-111.919653605595	0
2014-03-06 19:55:05	1	1	0.0039737496564774	0.497062333632883	0	0.622856304709	-119.549315083716	0
2014-03-06 19:55:05	1	1	0	0.979939094725612	0.0747347633230188	1	-118.555730994595	0
2014-03-06 19:55:05	0.999824247108875	0.890182326668249	0.610086418380544	0.503225238342806	0.303649389388816	1	-101.67291896659	0
2014-03-06 19:55:33	0.666666666666667	0.795483513478611	0.326110697096509	0.403453834312872	0.00181286125638668	0.957803664000882	-103.490445660356	0
2014-03-06 19:55:33	1	1	0	0.693526465656576	0	1	-123.1701780831	0
2014-03-06 19:55:33	1	1	0	0.600744963316602	0	0.779163027166423	-121.209359541159	0
2014-03-06 19:55:33	1	1	0.282468564229487	0.261605551979557	0.0490321057091976	1	-120.130075024879	0
2014-03-06 19:55:33	1	1	0.378181329769247	0.612277538374457	0.122883973587351	1	-115.644551482941	0
2014-03-06 19:55:33	1	0.983491677229334	0.242514724585212	0.475753426955855	0	1	-122.525896443261	0
2014-03-06 19:55:33	1	0.937019878938695	0.0732067604866891	0.310833682668377	0	1	-120.69423494691	0
2014-03-06 19:55:33	0.99727263620682	1	0.232763423971973	0.439852861963923	0.0159289117617465	1	-122.082539285492	0
2014-03-06 19:55:33	1	1	0.110162148449835	0.415142269956555	0	1	-123.1701780831	0
2014-03-06 19:55:33	0.979213028388208	1	0.0042609766236775	0.36917963739995	0	1	-122.467442340133	0
2014-03-06 19:55:33	1	1	0.101238444444956	0.550072176518273	0	0.805367719572669	-121.46146692704	0
2014-03-06 19:55:33	1	1	0	0.12019375692007	0	1	-123.1701780831	0
2014-03-06 19:55:33	1	0.926934297745972	0	0.474628750322644	0	0.994817052003162	-120.113304689634	0
2014-03-06 19:55:33	1	1	0.366520733711932	0.616944801130184	0	0.783075157293164	-121.247137669062	0
2014-03-06 19:55:33	0.981839192794088	0.935166347492226	0	0.262921192635474	0	0.420969789160305	-113.626204692948	0
2014-03-06 19:55:33	1	1	0	0.451919318925794	0	0.883487351093781	-122.176822622917	0
2014-03-06 19:55:33	1	0.994434831707175	0.022981351253786	0.400277029420179	0	1	-122.946478707112	0
2014-03-06 19:55:33	1	0.819402329197917	0	0.264013663516941	0	0.991392009300785	-115.999998806981	0
2014-03-06 19:55:33	1	1	0	0.296222046859175	0	1	-123.1701780831	0
2014-03-06 19:55:33	0.991658831848347	1	0.529298221814881	0.543922859828773	0	0.976377818942917	-122.662886465779	0
2014-03-06 19:55:33	1	1	0	0.580233534035738	0	1	-123.1701780831	0
2014-03-06 19:55:33	1	0.98340076972412	0.115339904826187	0.65439020335211	0.201455238475739	1	-110.376388645293	0
2014-03-06 19:55:33	1	0.825073202730308	0	0.775000226796401	0.0624521173645613	1	-111.681489478295	0
2014-03-06 19:55:33	1	0.98119196426471	0	0.409382021074247	0	1	-122.409053921343	0
2014-03-06 19:55:33	1	0.963294683108665	0	0.471281759184942	0	1	-121.664154115933	0
2014-03-06 19:55:33	1	0.970279651426355	0	0.497459109371295	0.0285647542995088	1	-120.179350025707	0
2014-03-06 19:55:33	1	0.935191265817087	0.104652039367112	0.666666666666667	0	0.944137970967387	-120.00977861319	0
2014-03-06 19:55:33	1	1	0	0.572504773457058	0	1	-123.1701780831	0
2014-03-06 19:55:33	1	0.806630875916483	0	0.256733424563252	0	0.880993539447378	-114.589640100587	0
2014-03-06 19:55:33	0.460960441986349	0.559882646305324	0.0858115139890274	0.326958850015068	0.429378850909016	0.779499050639219	-74.8421735585317	0
2014-03-06 19:55:33	1	1	0	0	0	1	-123.1701780831	0
2014-03-06 19:55:33	1	0.985045154324939	0	0.770045853107488	0	1	-122.528783943348	0
2014-03-06 19:55:33	1	1	0.383413170804898	0.607050341010758	0.197843539085151	0.946435093994758	-110.772011173803	0
2014-03-06 19:55:33	1	1	0	0.602308747781296	0.00993108911029046	1	-122.550658270565	0
2014-03-06 19:55:33	1	1	0	0.687508715760092	0	1	-123.1701780831	0
2014-03-06 19:55:33	1	0.740953869819053	0	0.539300567278359	0	0.976678163666874	-111.92237551586	0
2014-03-06 19:55:33	1	1	0.0890650555717382	0.765385600853483	0.06998700930119	0.73772732877553	-116.473363610706	0
2014-03-06 19:55:33	1	1	0	0.635645051353475	0	0.956189638042334	-122.804014842658	0
2014-03-06 19:55:33	1	1	0	0.646605761392279	0.116103523777181	1	-116.051396400349	0
2014-03-06 19:55:33	0.999980349775099	0.947204002938184	0.597305170365493	0.448395028617457	0.139816138723393	1	-112.798739840997	0
2014-03-06 19:56:00	0.825878987088799	0.852796337718558	0.122738508589729	0.35236204872387	0	1	-111.55587219069	0
2014-03-06 19:56:00	1	1	0	0.999316989486567	0	1	-123.1701780831	0
2014-03-06 19:56:00	1	1	0	0.641202622461929	0	1	-123.1701780831	0
2014-03-06 19:56:00	1	1	0.232359694509319	0.225310667320388	0.0416787580687724	1	-120.582975824743	0
2014-03-06 19:56:00	1	1	0.23489225914811	0.480066777447827	0.139142315614201	1	-114.673311963096	0
2014-03-06 19:56:00	1	0.969797066182661	0.270115282556361	0.474546432679929	0	1	-121.996194417567	0
2014-03-06 19:56:00	1	0.955431685235868	0	0.363572333728227	0	1	-121.380484443321	0
2014-03-06 19:56:00	0.999071952023672	1	0.443792367777797	0.512724583585553	0.0210261560132784	1	-121.827110354356	0
2014-03-06 19:56:00	1	1	0	0.65293123808417	0	1	-123.1701780831	0
2014-03-06 19:56:00	0.981832437020793	1	0	0.702512970733283	0	1	-122.594662464783	0
2014-03-06 19:56:00	1	1	0.0584416201491076	0.434120661128851	0	1	-123.1701780831	0
2014-03-06 19:56:00	1	1	0	0	0	1	-123.1701780831	0
2014-03-06 19:56:00	1	0.934002955313385	0	0.590152938164468	0	1	-120.388760086199	0
2014-03-06 19:56:00	1	1	0.115983537917432	0.604144373404592	0	0.974644638084255	-122.959965311861	0
2014-03-06 19:56:00	0.98881067437558	0.963486244855657	0	0.293713965304988	0	0.754303122493638	-119.146764766788	0
2014-03-06 19:56:00	1	1	0	0.646632339045381	0	1	-123.1701780831	0
2014-03-06 19:56:00	1	1	0	0.437119209782299	0	1	-123.1701780831	0
2014-03-06 19:56:00	1	1	0	0.396546784067318	0	0.99048857171618	-123.089332782722	0
2014-03-06 19:56:00	1	1	0	0.520611901796992	0	1	-123.1701780831	0
2014-03-06 19:56:00	1	1	0.319212676042145	0.239035268895752	0	1	-123.1701780831	0
2014-03-06 19:56:00	1	1	0	0.649087057422794	0	1	-123.1701780831	0
2014-03-06 19:56:00	1	1	0	0.669967416575577	0	1	-123.1701780831	0
2014-03-06 19:56:00	1	1	0	0.677339201850254	0	1	-123.1701780831	0
2014-03-06 19:56:00	1	1	0	0.460770067549453	0	1	-123.1701780831	0
2014-03-06 19:56:00	1	0.976128867804489	0	0.579417131056479	0	1	-122.173151091233	0
2014-03-06 19:56:00	1	1	0	0.503105217384725	0.00603364536550108	1	-122.793564729885	0
2014-03-06 19:56:00	1	1	0.0255648749600525	0.893647572444098	0	1	-123.1701780831	0
2014-03-06 19:56:00	1	1	0	0.43335198420058	0	1	-123.1701780831	0
2014-03-06 19:56:00	1	1	0	0.20116519994984	0	1	-123.1701780831	0
